t, x, y 
1.255500, 0.502853, 1.325385 
1.255750, 0.505007, 1.323765 
1.256000, 0.506438, 1.322689 
1.256250, 0.508576, 1.321081 
1.256500, 0.509995, 1.320013 
1.256750, 0.512116, 1.318418 
1.257000, 0.513524, 1.317358 
1.257250, 0.515629, 1.315775 
1.257500, 0.517026, 1.314724 
1.257750, 0.519114, 1.313154 
1.258000, 0.520500, 1.312112 
1.258250, 0.522571, 1.310555 
1.258500, 0.523947, 1.309522 
1.258750, 0.526002, 1.307978 
1.259000, 0.527366, 1.306953 
1.259250, 0.529405, 1.305423 
1.259500, 0.530759, 1.304407 
1.259750, 0.532781, 1.302891 
1.260000, 0.534124, 1.301884 
1.260250, 0.536130, 1.300381 
1.260500, 0.537462, 1.299384 
1.260750, 0.539452, 1.297895 
1.261000, 0.540774, 1.296907 
1.261250, 0.542748, 1.295432 
1.261500, 0.544058, 1.294453 
1.261750, 0.546016, 1.292992 
1.262000, 0.547317, 1.292023 
1.262250, 0.549259, 1.290577 
1.262500, 0.550548, 1.289618 
1.262750, 0.552474, 1.288186 
1.263000, 0.553753, 1.287236 
1.263250, 0.555664, 1.285819 
1.263500, 0.556932, 1.284879 
1.263750, 0.558827, 1.283477 
1.264000, 0.560085, 1.282547 
1.264250, 0.561964, 1.281160 
1.264500, 0.563212, 1.280240 
1.264750, 0.565076, 1.278868 
1.265000, 0.566313, 1.277959 
1.265250, 0.568161, 1.276602 
1.265500, 0.569388, 1.275702 
1.265750, 0.571221, 1.274361 
1.266000, 0.572437, 1.273472 
1.266250, 0.574254, 1.272146 
1.266500, 0.575461, 1.271267 
1.266750, 0.577263, 1.269957 
1.267000, 0.578459, 1.269088 
1.267250, 0.580246, 1.267794 
1.267500, 0.581432, 1.266936 
1.267750, 0.583204, 1.265657 
1.268000, 0.584380, 1.264810 
1.268250, 0.586136, 1.263547 
1.268500, 0.587302, 1.262711 
1.268750, 0.589044, 1.261464 
1.269000, 0.590199, 1.260639 
1.269250, 0.591926, 1.259408 
1.269500, 0.593072, 1.258594 
1.269750, 0.594784, 1.257380 
1.270000, 0.595920, 1.256576 
1.270250, 0.597616, 1.255378 
1.270500, 0.598743, 1.254585 
1.270750, 0.600425, 1.253404 
1.271000, 0.601541, 1.252622 
1.271250, 0.603208, 1.251457 
1.271500, 0.604315, 1.250687 
1.271750, 0.605968, 1.249539 
1.272000, 0.607064, 1.248779 
1.272250, 0.608703, 1.247648 
1.272500, 0.609790, 1.246900 
1.272750, 0.611413, 1.245786 
1.273000, 0.612491, 1.245049 
1.273250, 0.614100, 1.243951 
1.273500, 0.615168, 1.243226 
1.273750, 0.616763, 1.242145 
1.274000, 0.617821, 1.241431 
1.274250, 0.619401, 1.240368 
1.274500, 0.620450, 1.239665 
1.274750, 0.622016, 1.238619 
1.275000, 0.623056, 1.237928 
1.275250, 0.624608, 1.236899 
1.275500, 0.625638, 1.236219 
1.275750, 0.627176, 1.235208 
1.276000, 0.628196, 1.234540 
1.276250, 0.629720, 1.233546 
1.276500, 0.630731, 1.232889 
1.276750, 0.632241, 1.231913 
1.277000, 0.633243, 1.231268 
1.277250, 0.634739, 1.230309 
1.277500, 0.635731, 1.229676 
1.277750, 0.637213, 1.228735 
1.278000, 0.638197, 1.228113 
1.278250, 0.639665, 1.227190 
1.278500, 0.640639, 1.226580 
1.278750, 0.642093, 1.225674 
1.279000, 0.643058, 1.225076 
1.279250, 0.644499, 1.224188 
1.279500, 0.645455, 1.223602 
1.279750, 0.646882, 1.222731 
1.280000, 0.647829, 1.222157 
1.280250, 0.649243, 1.221305 
1.280500, 0.650180, 1.220742 
1.280750, 0.651580, 1.219908 
1.281000, 0.652509, 1.219358 
1.281250, 0.653896, 1.218541 
1.281500, 0.654816, 1.218003 
1.281750, 0.656189, 1.217204 
1.282000, 0.657100, 1.216678 
1.282250, 0.658460, 1.215897 
1.282500, 0.659362, 1.215383 
1.282750, 0.660708, 1.214620 
1.283000, 0.661602, 1.214118 
1.283250, 0.662935, 1.213373 
1.283500, 0.663819, 1.212883 
1.283750, 0.665140, 1.212157 
1.284000, 0.666015, 1.211679 
1.284250, 0.667322, 1.210971 
1.284500, 0.668189, 1.210504 
1.284750, 0.669483, 1.209814 
1.285000, 0.670342, 1.209361 
1.285250, 0.671623, 1.208689 
1.285500, 0.672473, 1.208247 
1.285750, 0.673741, 1.207593 
1.286000, 0.674582, 1.207164 
1.286250, 0.675837, 1.206528 
1.286500, 0.676670, 1.206111 
1.286750, 0.677912, 1.205494 
1.287000, 0.678736, 1.205089 
1.287250, 0.679966, 1.204490 
1.287500, 0.680781, 1.204097 
1.287750, 0.681998, 1.203516 
1.288000, 0.682805, 1.203135 
1.288250, 0.684009, 1.202573 
1.288500, 0.684808, 1.202204 
1.288750, 0.686000, 1.201660 
1.289000, 0.686790, 1.201304 
1.289250, 0.687969, 1.200778 
1.289500, 0.688751, 1.200434 
1.289750, 0.689918, 1.199927 
1.290000, 0.690691, 1.199595 
1.290250, 0.691846, 1.199106 
1.290500, 0.692611, 1.198786 
1.290750, 0.693753, 1.198315 
1.291000, 0.694510, 1.198008 
1.291250, 0.695639, 1.197555 
1.291500, 0.696388, 1.197260 
1.291750, 0.697505, 1.196826 
1.292000, 0.698246, 1.196543 
1.292250, 0.699351, 1.196127 
1.292500, 0.700084, 1.195856 
1.292750, 0.701177, 1.195459 
1.293000, 0.701901, 1.195200 
1.293250, 0.702982, 1.194821 
1.293500, 0.703698, 1.194574 
1.293750, 0.704767, 1.194214 
1.294000, 0.705475, 1.193979 
1.294250, 0.706532, 1.193637 
1.294500, 0.707232, 1.193415 
1.294750, 0.708277, 1.193091 
1.295000, 0.708970, 1.192881 
1.295250, 0.710002, 1.192575 
1.295500, 0.710687, 1.192377 
1.295750, 0.711708, 1.192089 
1.296000, 0.712384, 1.191904 
1.296250, 0.713393, 1.191634 
1.296500, 0.714062, 1.191461 
1.296750, 0.715059, 1.191209 
1.297000, 0.715720, 1.191048 
1.297250, 0.716706, 1.190815 
1.297500, 0.717359, 1.190666 
1.297750, 0.718333, 1.190451 
1.298000, 0.718979, 1.190314 
1.298250, 0.719941, 1.190117 
1.298500, 0.720579, 1.189992 
1.298750, 0.721529, 1.189813 
1.299000, 0.722159, 1.189700 
1.299250, 0.723099, 1.189540 
1.299500, 0.723721, 1.189439 
1.299750, 0.724649, 1.189297 
1.300000, 0.725263, 1.189208 
1.300250, 0.726180, 1.189083 
1.300500, 0.726787, 1.189006 
1.300750, 0.727692, 1.188900 
1.301000, 0.728291, 1.188835 
1.301250, 0.729185, 1.188747 
1.301500, 0.729777, 1.188694 
1.301750, 0.730659, 1.188623 
1.302000, 0.731244, 1.188582 
1.302250, 0.732115, 1.188530 
1.302500, 0.732692, 1.188501 
1.302750, 0.733552, 1.188466 
1.303000, 0.734122, 1.188449 
1.303250, 0.734971, 1.188432 
1.303500, 0.735533, 1.188426 
1.303750, 0.736371, 1.188427 
1.304000, 0.736925, 1.188434 
1.304250, 0.737752, 1.188452 
1.304500, 0.738300, 1.188471 
1.304750, 0.739115, 1.188507 
1.305000, 0.739655, 1.188537 
1.305250, 0.740460, 1.188591 
1.305500, 0.740993, 1.188633 
1.305750, 0.741787, 1.188705 
1.306000, 0.742313, 1.188758 
1.306250, 0.743096, 1.188847 
1.306500, 0.743614, 1.188913 
1.306750, 0.744386, 1.189019 
1.307000, 0.744898, 1.189096 
1.307250, 0.745659, 1.189220 
1.307500, 0.746163, 1.189309 
1.307750, 0.746914, 1.189451 
1.308000, 0.747411, 1.189551 
1.308250, 0.748151, 1.189710 
1.308500, 0.748641, 1.189821 
1.308750, 0.749370, 1.189998 
1.309000, 0.749853, 1.190121 
1.309250, 0.750572, 1.190314 
1.309500, 0.751048, 1.190449 
1.309750, 0.751756, 1.190660 
1.310000, 0.752225, 1.190806 
1.310250, 0.752923, 1.191034 
1.310500, 0.753384, 1.191191 
1.310750, 0.754072, 1.191436 
1.311000, 0.754527, 1.191605 
1.311250, 0.755204, 1.191867 
1.311500, 0.755651, 1.192047 
1.311750, 0.756318, 1.192326 
1.312000, 0.756759, 1.192518 
1.312250, 0.757415, 1.192814 
1.312500, 0.757849, 1.193017 
1.312750, 0.758496, 1.193329 
1.313000, 0.758923, 1.193543 
1.313250, 0.759559, 1.193873 
1.313500, 0.759979, 1.194098 
1.313750, 0.760605, 1.194444 
1.314000, 0.761018, 1.194681 
1.314250, 0.761634, 1.195043 
1.314500, 0.762041, 1.195291 
1.314750, 0.762646, 1.195670 
1.315000, 0.763047, 1.195929 
1.315250, 0.763642, 1.196325 
1.315500, 0.764035, 1.196594 
1.315750, 0.764621, 1.197007 
1.316000, 0.765008, 1.197287 
1.316250, 0.765583, 1.197716 
1.316500, 0.765963, 1.198008 
1.316750, 0.766529, 1.198453 
1.317000, 0.766902, 1.198755 
1.317250, 0.767458, 1.199216 
1.317500, 0.767825, 1.199529 
1.317750, 0.768371, 1.200007 
1.318000, 0.768731, 1.200331 
1.318250, 0.769267, 1.200825 
1.318500, 0.769621, 1.201159 
1.318750, 0.770147, 1.201669 
1.319000, 0.770495, 1.202014 
1.319250, 0.771011, 1.202540 
1.319500, 0.771352, 1.202896 
1.319750, 0.771859, 1.203437 
1.320000, 0.772193, 1.203804 
1.320250, 0.772690, 1.204361 
1.320500, 0.773019, 1.204738 
1.320750, 0.773506, 1.205311 
1.321000, 0.773828, 1.205699 
1.321250, 0.774306, 1.206288 
1.321500, 0.774621, 1.206686 
1.321750, 0.775090, 1.207290 
1.322000, 0.775399, 1.207698 
1.322250, 0.775858, 1.208318 
1.322500, 0.776161, 1.208737 
1.322750, 0.776610, 1.209372 
1.323000, 0.776907, 1.209801 
1.323250, 0.777347, 1.210452 
1.323500, 0.777637, 1.210891 
1.323750, 0.778068, 1.211557 
1.324000, 0.778352, 1.212006 
1.324250, 0.778773, 1.212688 
1.324500, 0.779051, 1.213147 
1.324750, 0.779463, 1.213844 
1.325000, 0.779735, 1.214313 
1.325250, 0.780138, 1.215025 
1.325500, 0.780403, 1.215504 
1.325750, 0.780797, 1.216230 
1.326000, 0.781056, 1.216720 
1.326250, 0.781441, 1.217461 
1.326500, 0.781694, 1.217960 
1.326750, 0.782070, 1.218717 
1.327000, 0.782317, 1.219226 
1.327250, 0.782683, 1.219997 
1.327500, 0.782925, 1.220515 
1.327750, 0.783282, 1.221301 
1.328000, 0.783517, 1.221830 
1.328250, 0.783865, 1.222630 
1.328500, 0.784095, 1.223168 
1.328750, 0.784434, 1.223983 
1.329000, 0.784657, 1.224531 
1.329250, 0.784988, 1.225360 
1.329500, 0.785205, 1.225917 
1.329750, 0.785526, 1.226760 
1.330000, 0.785738, 1.227327 
1.330250, 0.786051, 1.228185 
1.330500, 0.786256, 1.228761 
1.330750, 0.786560, 1.229633 
1.331000, 0.786760, 1.230219 
1.331250, 0.787055, 1.231105 
1.331500, 0.787249, 1.231700 
1.331750, 0.787535, 1.232600 
1.332000, 0.787723, 1.233204 
1.332250, 0.788001, 1.234118 
1.332500, 0.788183, 1.234731 
1.332750, 0.788452, 1.235659 
1.333000, 0.788628, 1.236282 
1.333250, 0.788889, 1.237223 
1.333500, 0.789059, 1.237855 
1.333750, 0.789311, 1.238809 
1.334000, 0.789476, 1.239450 
1.334250, 0.789719, 1.240419 
1.334500, 0.789879, 1.241069 
1.334750, 0.790113, 1.242050 
1.335000, 0.790267, 1.242709 
1.335250, 0.790493, 1.243704 
1.335500, 0.790641, 1.244372 
1.335750, 0.790859, 1.245381 
1.336000, 0.791001, 1.246057 
1.336250, 0.791211, 1.247079 
1.336500, 0.791348, 1.247764 
1.336750, 0.791549, 1.248799 
1.337000, 0.791680, 1.249493 
1.337250, 0.791873, 1.250541 
1.337500, 0.791998, 1.251243 
1.337750, 0.792183, 1.252304 
1.338000, 0.792303, 1.253015 
1.338250, 0.792479, 1.254089 
1.338500, 0.792594, 1.254809 
1.338750, 0.792762, 1.255895 
1.339000, 0.792871, 1.256623 
1.339250, 0.793031, 1.257722 
1.339500, 0.793134, 1.258459 
1.339750, 0.793286, 1.259570 
1.340000, 0.793384, 1.260315 
1.340250, 0.793528, 1.261439 
1.340500, 0.793621, 1.262192 
1.340750, 0.793756, 1.263329 
1.341000, 0.793844, 1.264090 
1.341250, 0.793971, 1.265239 
1.341500, 0.794053, 1.266009 
1.341750, 0.794172, 1.267169 
1.342000, 0.794249, 1.267947 
1.342250, 0.794361, 1.269120 
1.342500, 0.794432, 1.269906 
1.342750, 0.794535, 1.271091 
1.343000, 0.794602, 1.271885 
1.343250, 0.794697, 1.273082 
1.343500, 0.794758, 1.273884 
1.343750, 0.794846, 1.275092 
1.344000, 0.794901, 1.275902 
1.344250, 0.794981, 1.277122 
1.344500, 0.795032, 1.277940 
1.344750, 0.795104, 1.279172 
1.345000, 0.795149, 1.279997 
1.345250, 0.795213, 1.281241 
1.345500, 0.795253, 1.282074 
1.345750, 0.795310, 1.283329 
1.346000, 0.795345, 1.284170 
1.346250, 0.795393, 1.285437 
1.346500, 0.795423, 1.286285 
1.346750, 0.795464, 1.287563 
1.347000, 0.795489, 1.288419 
1.347250, 0.795522, 1.289708 
1.347500, 0.795542, 1.290571 
1.347750, 0.795568, 1.291871 
1.348000, 0.795582, 1.292742 
1.348250, 0.795601, 1.294053 
1.348500, 0.795610, 1.294931 
1.348750, 0.795621, 1.296254 
1.349000, 0.795625, 1.297139 
1.349250, 0.795628, 1.298472 
1.349500, 0.795628, 1.299365 
1.349750, 0.795623, 1.300709 
1.350000, 0.795618, 1.301608 
1.350250, 0.795606, 1.302963 
1.350500, 0.795596, 1.303870 
1.350750, 0.795576, 1.305235 
1.351000, 0.795561, 1.306149 
1.351250, 0.795534, 1.307525 
1.351500, 0.795514, 1.308445 
1.351750, 0.795480, 1.309832 
1.352000, 0.795455, 1.310759 
1.352250, 0.795414, 1.312156 
1.352500, 0.795384, 1.313091 
1.352750, 0.795335, 1.314498 
1.353000, 0.795300, 1.315439 
1.353250, 0.795244, 1.316856 
1.353500, 0.795204, 1.317804 
1.353750, 0.795141, 1.319231 
1.354000, 0.795097, 1.320186 
1.354250, 0.795026, 1.321623 
1.354500, 0.794977, 1.322585 
1.354750, 0.794899, 1.324032 
1.355000, 0.794845, 1.325000 
1.355250, 0.794760, 1.326457 
1.355500, 0.794702, 1.327432 
1.355750, 0.794610, 1.328898 
1.356000, 0.794546, 1.329879 
1.356250, 0.794447, 1.331356 
1.356500, 0.794379, 1.332343 
1.356750, 0.794273, 1.333829 
1.357000, 0.794200, 1.334823 
1.357250, 0.794087, 1.336318 
1.357500, 0.794009, 1.337318 
1.357750, 0.793889, 1.338823 
1.358000, 0.793807, 1.339830 
1.358250, 0.793680, 1.341344 
1.358500, 0.793593, 1.342356 
1.358750, 0.793459, 1.343880 
1.359000, 0.793367, 1.344898 
1.359250, 0.793226, 1.346431 
1.359500, 0.793130, 1.347456 
1.359750, 0.792982, 1.348997 
1.360000, 0.792881, 1.350028 
1.360250, 0.792727, 1.351579 
1.360500, 0.792621, 1.352615 
1.360750, 0.792460, 1.354175 
1.361000, 0.792350, 1.355217 
1.361250, 0.792181, 1.356786 
1.361500, 0.792067, 1.357834 
1.361750, 0.791892, 1.359411 
1.362000, 0.791773, 1.360466 
1.362250, 0.791591, 1.362051 
1.362500, 0.791467, 1.363111 
1.362750, 0.791279, 1.364706 
1.363000, 0.791151, 1.365771 
1.363250, 0.790956, 1.367374 
1.363500, 0.790823, 1.368445 
1.363750, 0.790621, 1.370056 
1.364000, 0.790484, 1.371133 
1.364250, 0.790276, 1.372753 
1.364500, 0.790135, 1.373835 
1.364750, 0.789919, 1.375463 
1.365000, 0.789774, 1.376551 
1.365250, 0.789552, 1.378187 
1.365500, 0.789402, 1.379280 
1.365750, 0.789173, 1.380924 
1.366000, 0.789019, 1.382023 
1.366250, 0.788784, 1.383675 
1.366500, 0.788625, 1.384779 
1.366750, 0.788383, 1.386439 
1.367000, 0.788220, 1.387548 
1.367250, 0.787972, 1.389216 
1.367500, 0.787805, 1.390330 
1.367750, 0.787550, 1.392006 
1.368000, 0.787378, 1.393125 
1.368250, 0.787118, 1.394809 
1.368500, 0.786941, 1.395933 
1.368750, 0.786674, 1.397624 
1.369000, 0.786494, 1.398754 
1.369250, 0.786220, 1.400452 
1.369500, 0.786035, 1.401587 
1.369750, 0.785755, 1.403293 
1.370000, 0.785566, 1.404432 
1.370250, 0.785280, 1.406146 
1.370500, 0.785086, 1.407290 
1.370750, 0.784794, 1.409011 
1.371000, 0.784596, 1.410160 
1.371250, 0.784297, 1.411888 
1.371500, 0.784096, 1.413042 
1.371750, 0.783790, 1.414777 
1.372000, 0.783584, 1.415936 
1.372250, 0.783273, 1.417678 
1.372500, 0.783063, 1.418842 
1.372750, 0.782745, 1.420591 
1.373000, 0.782531, 1.421759 
1.373250, 0.782206, 1.423515 
1.373500, 0.781988, 1.424688 
1.373750, 0.781658, 1.426450 
1.374000, 0.781435, 1.427628 
1.374250, 0.781099, 1.429397 
1.374500, 0.780872, 1.430579 
1.374750, 0.780529, 1.432355 
1.375000, 0.780299, 1.433542 
1.375250, 0.779950, 1.435325 
1.375500, 0.779715, 1.436515 
1.375750, 0.779360, 1.438305 
1.376000, 0.779121, 1.439500 
1.376250, 0.778760, 1.441296 
1.376500, 0.778517, 1.442495 
1.376750, 0.778150, 1.444297 
1.377000, 0.777903, 1.445501 
1.377250, 0.777530, 1.447310 
1.377500, 0.777279, 1.448517 
1.377750, 0.776899, 1.450332 
1.378000, 0.776644, 1.451544 
1.378250, 0.776259, 1.453365 
1.378500, 0.776000, 1.454582 
1.378750, 0.775609, 1.456409 
1.379000, 0.775346, 1.457629 
1.379250, 0.774948, 1.459462 
1.379500, 0.774681, 1.460686 
1.379750, 0.774278, 1.462526 
1.380000, 0.774007, 1.463754 
1.380250, 0.773598, 1.465599 
1.380500, 0.773323, 1.466831 
1.380750, 0.772907, 1.468682 
1.381000, 0.772628, 1.469918 
1.381250, 0.772207, 1.471775 
1.381500, 0.771924, 1.473014 
1.381750, 0.771497, 1.474877 
1.382000, 0.771210, 1.476120 
1.382250, 0.770777, 1.477989 
1.382500, 0.770487, 1.479236 
1.382750, 0.770048, 1.481109 
1.383000, 0.769753, 1.482360 
1.383250, 0.769308, 1.484240 
1.383500, 0.769010, 1.485494 
1.383750, 0.768559, 1.487379 
1.384000, 0.768257, 1.488637 
1.384250, 0.767800, 1.490527 
1.384500, 0.767494, 1.491789 
1.384750, 0.767032, 1.493684 
1.385000, 0.766722, 1.494949 
1.385250, 0.766254, 1.496850 
1.385500, 0.765940, 1.498119 
1.385750, 0.765466, 1.500024 
1.386000, 0.765148, 1.501297 
1.386250, 0.764668, 1.503207 
1.386500, 0.764346, 1.504483 
1.386750, 0.763861, 1.506399 
1.387000, 0.763536, 1.507678 
1.387250, 0.763044, 1.509598 
1.387500, 0.762715, 1.510881 
1.387750, 0.762218, 1.512806 
1.388000, 0.761885, 1.514092 
1.388250, 0.761382, 1.516022 
1.388500, 0.761045, 1.517311 
1.388750, 0.760537, 1.519246 
1.389000, 0.760196, 1.520538 
1.389250, 0.759682, 1.522478 
1.389500, 0.759337, 1.523773 
1.389750, 0.758818, 1.525718 
1.390000, 0.758469, 1.527016 
1.390250, 0.757944, 1.528965 
1.390500, 0.757592, 1.530266 
1.390750, 0.757061, 1.532220 
1.391000, 0.756705, 1.533524 
1.391250, 0.756168, 1.535482 
1.391500, 0.755808, 1.536789 
1.391750, 0.755266, 1.538752 
1.392000, 0.754902, 1.540062 
1.392250, 0.754354, 1.542029 
1.392500, 0.753987, 1.543342 
1.392750, 0.753433, 1.545313 
1.393000, 0.753062, 1.546629 
1.393250, 0.752503, 1.548604 
1.393500, 0.752128, 1.549923 
1.393750, 0.751564, 1.551903 
1.394000, 0.751185, 1.553224 
1.394250, 0.750615, 1.555208 
1.394500, 0.750232, 1.556531 
1.394750, 0.749656, 1.558519 
1.395000, 0.749270, 1.559846 
1.395250, 0.748689, 1.561838 
1.395500, 0.748299, 1.563167 
1.395750, 0.747712, 1.565163 
1.396000, 0.747319, 1.566494 
1.396250, 0.746726, 1.568494 
1.396500, 0.746329, 1.569828 
1.396750, 0.745731, 1.571832 
1.397000, 0.745330, 1.573169 
1.397250, 0.744726, 1.575176 
1.397500, 0.744321, 1.576515 
1.397750, 0.743712, 1.578526 
1.398000, 0.743304, 1.579868 
1.398250, 0.742689, 1.581882 
1.398500, 0.742277, 1.583226 
1.398750, 0.741656, 1.585244 
1.399000, 0.741241, 1.586591 
1.399250, 0.740615, 1.588612 
1.399500, 0.740196, 1.589961 
1.399750, 0.739564, 1.591986 
1.400000, 0.739141, 1.593337 
1.400250, 0.738504, 1.595365 
1.400500, 0.738078, 1.596719 
1.400750, 0.737435, 1.598751 
1.401000, 0.737005, 1.600106 
1.401250, 0.736357, 1.602141 
1.401500, 0.735923, 1.603499 
1.401750, 0.735269, 1.605537 
1.402000, 0.734832, 1.606897 
1.402250, 0.734172, 1.608938 
1.402500, 0.733731, 1.610300 
1.402750, 0.733067, 1.612345 
1.403000, 0.732622, 1.613709 
1.403250, 0.731951, 1.615756 
1.403500, 0.731503, 1.617122 
1.403750, 0.730827, 1.619173 
1.404000, 0.730375, 1.620541 
1.404250, 0.729694, 1.622594 
1.404500, 0.729238, 1.623964 
1.404750, 0.728551, 1.626021 
1.405000, 0.728092, 1.627392 
1.405250, 0.727400, 1.629452 
1.405500, 0.726937, 1.630825 
1.405750, 0.726239, 1.632887 
1.406000, 0.725772, 1.634263 
1.406250, 0.725069, 1.636328 
1.406500, 0.724598, 1.637705 
1.406750, 0.723890, 1.639772 
1.407000, 0.723416, 1.641151 
1.407250, 0.722702, 1.643221 
1.407500, 0.722224, 1.644602 
1.407750, 0.721504, 1.646675 
1.408000, 0.721023, 1.648057 
1.408250, 0.720298, 1.650132 
1.408500, 0.719813, 1.651516 
1.408750, 0.719082, 1.653594 
1.409000, 0.718593, 1.654980 
1.409250, 0.717857, 1.657060 
1.409500, 0.717365, 1.658447 
1.409750, 0.716623, 1.660529 
1.410000, 0.716127, 1.661918 
1.410250, 0.715380, 1.664003 
1.410500, 0.714881, 1.665393 
1.410750, 0.714128, 1.667480 
1.411000, 0.713625, 1.668872 
1.411250, 0.712867, 1.670961 
1.411500, 0.712360, 1.672354 
1.411750, 0.711596, 1.674445 
1.412000, 0.711085, 1.675840 
1.412250, 0.710316, 1.677933 
1.412500, 0.709802, 1.679329 
1.412750, 0.709027, 1.681424 
1.413000, 0.708509, 1.682822 
1.413250, 0.707729, 1.684919 
1.413500, 0.707208, 1.686318 
1.413750, 0.706422, 1.688417 
1.414000, 0.705897, 1.689817 
1.414250, 0.705106, 1.691918 
1.414500, 0.704577, 1.693319 
1.414750, 0.703780, 1.695422 
1.415000, 0.703247, 1.696824 
1.415250, 0.702445, 1.698929 
1.415500, 0.701909, 1.700332 
1.415750, 0.701101, 1.702439 
1.416000, 0.700561, 1.703843 
1.416250, 0.699748, 1.705951 
1.416500, 0.699204, 1.707357 
1.416750, 0.698385, 1.709466 
1.417000, 0.697838, 1.710873 
1.417250, 0.697014, 1.712984 
1.417500, 0.696462, 1.714392 
1.417750, 0.695633, 1.716505 
1.418000, 0.695078, 1.717914 
1.418250, 0.694242, 1.720028 
1.418500, 0.693684, 1.721438 
1.418750, 0.692843, 1.723553 
1.419000, 0.692280, 1.724964 
1.419250, 0.691434, 1.727080 
1.419500, 0.690868, 1.728492 
1.419750, 0.690016, 1.730610 
1.420000, 0.689446, 1.732023 
1.420250, 0.688589, 1.734142 
1.420500, 0.688015, 1.735555 
1.420750, 0.687152, 1.737676 
1.421000, 0.686575, 1.739090 
1.421250, 0.685706, 1.741211 
1.421500, 0.685125, 1.742626 
1.421750, 0.684250, 1.744749 
1.422000, 0.683666, 1.746165 
1.422250, 0.682786, 1.748288 
1.422500, 0.682197, 1.749704 
1.422750, 0.681312, 1.751829 
1.423000, 0.680719, 1.753246 
1.423250, 0.679828, 1.755372 
1.423500, 0.679232, 1.756789 
1.423750, 0.678335, 1.758916 
1.424000, 0.677736, 1.760334 
1.424250, 0.676833, 1.762461 
1.424500, 0.676229, 1.763880 
1.424750, 0.675321, 1.766008 
1.425000, 0.674714, 1.767427 
1.425250, 0.673800, 1.769556 
1.425500, 0.673189, 1.770976 
1.425750, 0.672270, 1.773105 
1.426000, 0.671655, 1.774525 
1.426250, 0.670729, 1.776656 
1.426500, 0.670111, 1.778076 
1.426750, 0.669180, 1.780207 
1.427000, 0.668557, 1.781627 
1.427250, 0.667621, 1.783759 
1.427500, 0.666994, 1.785180 
1.427750, 0.666052, 1.787312 
1.428000, 0.665422, 1.788733 
1.428250, 0.664474, 1.790865 
1.428500, 0.663840, 1.792287 
1.428750, 0.662886, 1.794420 
1.429000, 0.662248, 1.795842 
1.429250, 0.661289, 1.797975 
1.429500, 0.660647, 1.799397 
1.429750, 0.659682, 1.801530 
1.430000, 0.659036, 1.802952 
1.430250, 0.658065, 1.805086 
1.430500, 0.657416, 1.806508 
1.430750, 0.656439, 1.808642 
1.431000, 0.655786, 1.810064 
1.431250, 0.654803, 1.812198 
